#k P_lin P_OV P_OV_symm P_pol0 P_pol0_symm P_pol1 P_pol1_symm P_pol2 P_pol2_symm
1.003851446E-03     3.995497381E+03     1.837304820E+03     1.837305345E+03     1.114958124E+07     1.114958308E+07     1.039118550E+07     1.039118846E+07     9.720489998E+06     9.720489878E+06
1.027273639E-03     4.082199581E+03     1.920655940E+03     1.920656192E+03     1.114653235E+07     1.114653367E+07     1.037289706E+07     1.037289842E+07     9.689989877E+06     9.689991876E+06
1.051242325E-03     4.170925637E+03     2.007707843E+03     2.007709318E+03     1.114337432E+07     1.114337677E+07     1.035422554E+07     1.035423315E+07     9.658944791E+06     9.658945820E+06
1.075770257E-03     4.261343656E+03     2.098621716E+03     2.098621573E+03     1.114011001E+07     1.114011097E+07     1.033517605E+07     1.033517534E+07     9.627342691E+06     9.627340732E+06
1.100870482E-03     4.353615883E+03     2.193559959E+03     2.193560075E+03     1.113672439E+07     1.113672425E+07     1.031572693E+07     1.031572748E+07     9.595175204E+06     9.595176877E+06
1.126556354E-03     4.447646825E+03     2.292696250E+03     2.292696592E+03     1.113321881E+07     1.113322253E+07     1.029587969E+07     1.029588122E+07     9.562439505E+06     9.562443814E+06
1.152841538E-03     4.543527586E+03     2.396208367E+03     2.396208172E+03     1.112958854E+07     1.112959252E+07     1.027562223E+07     1.027562139E+07     9.529129605E+06     9.529130762E+06
1.179740016E-03     4.641505897E+03     2.504282103E+03     2.504282496E+03     1.112583111E+07     1.112583423E+07     1.025494676E+07     1.025494837E+07     9.495233587E+06     9.495233446E+06
1.207266098E-03     4.741521996E+03     2.617106597E+03     2.617107236E+03     1.112194240E+07     1.112194334E+07     1.023382965E+07     1.023383215E+07     9.460745781E+06     9.460744786E+06
1.235434427E-03     4.843095601E+03     2.734899272E+03     2.734899008E+03     1.111791038E+07     1.111791245E+07     1.021232713E+07     1.021232614E+07     9.425658613E+06     9.425658590E+06
1.264259990E-03     4.946957566E+03     2.857850318E+03     2.857850093E+03     1.111373265E+07     1.111373301E+07     1.019035871E+07     1.019035791E+07     9.389965267E+06     9.389968970E+06
1.293758120E-03     5.052852150E+03     2.986183744E+03     2.986184340E+03     1.110941168E+07     1.110941432E+07     1.016794367E+07     1.016794570E+07     9.353660519E+06     9.353663202E+06
1.323944510E-03     5.160812933E+03     3.120125101E+03     3.120125291E+03     1.110492811E+07     1.110492953E+07     1.014507409E+07     1.014507470E+07     9.316736916E+06     9.316737813E+06
1.354835218E-03     5.271038559E+03     3.259908690E+03     3.259909698E+03     1.110028590E+07     1.110029039E+07     1.012174198E+07     1.012174511E+07     9.279185287E+06     9.279186823E+06
1.386446679E-03     5.383008935E+03     3.405777481E+03     3.405777616E+03     1.109547622E+07     1.109548098E+07     1.009793817E+07     1.009793857E+07     9.241001608E+06     9.241003207E+06
1.418795709E-03     5.497313936E+03     3.557984350E+03     3.557984646E+03     1.109049732E+07     1.109050003E+07     1.007365520E+07     1.007365604E+07     9.202178609E+06     9.202178292E+06
1.451899518E-03     5.613656648E+03     3.716791031E+03     3.716792411E+03     1.108533390E+07     1.108534005E+07     1.004888333E+07     1.004888706E+07     9.162709089E+06     9.162708667E+06
1.485775715E-03     5.732557087E+03     3.882474766E+03     3.882475243E+03     1.107998833E+07     1.107999163E+07     1.002362735E+07     1.002362858E+07     9.122584814E+06     9.122585154E+06
1.520442322E-03     5.853294101E+03     4.055303336E+03     4.055303484E+03     1.107445225E+07     1.107445603E+07     9.997841017E+06     9.997841384E+06     9.081802461E+06     9.081802025E+06
1.555917783E-03     5.976541265E+03     4.235583845E+03     4.235584305E+03     1.106870995E+07     1.106871077E+07     9.971552398E+06     9.971553482E+06     9.040352590E+06     9.040350503E+06
1.592220968E-03     6.102092603E+03     4.423616428E+03     4.423617284E+03     1.106276039E+07     1.106276514E+07     9.944743037E+06     9.944744962E+06     8.998231899E+06     8.998232955E+06
1.629371191E-03     6.229784600E+03     4.619714989E+03     4.619714476E+03     1.105659697E+07     1.105660355E+07     9.917401539E+06     9.917400437E+06     8.955434376E+06     8.955434758E+06
1.667388216E-03     6.360023337E+03     4.824204846E+03     4.824204053E+03     1.105021239E+07     1.105021347E+07     9.889516656E+06     9.889515030E+06     8.911951488E+06     8.911951066E+06
1.706292266E-03     6.492550540E+03     5.037428873E+03     5.037427538E+03     1.104359484E+07     1.104359777E+07     9.861088664E+06     9.861086052E+06     8.867779320E+06     8.867779206E+06
1.746104039E-03     6.627508411E+03     5.259732758E+03     5.259732607E+03     1.103673956E+07     1.103674497E+07     9.832098626E+06     9.832098342E+06     8.822912103E+06     8.822913598E+06
1.786844712E-03     6.764911490E+03     5.491483463E+03     5.491484372E+03     1.102963328E+07     1.102963608E+07     9.802544867E+06     9.802546489E+06     8.777346818E+06     8.777347275E+06
1.828535961E-03     6.904669869E+03     5.733054823E+03     5.733053884E+03     1.102227183E+07     1.102227715E+07     9.772414163E+06     9.772412563E+06     8.731076177E+06     8.731074681E+06
1.871199964E-03     7.047062289E+03     5.984836275E+03     5.984835012E+03     1.101464714E+07     1.101464807E+07     9.741697838E+06     9.741695783E+06     8.684093313E+06     8.684093318E+06
1.914859417E-03     7.191583176E+03     6.247229769E+03     6.247228771E+03     1.100674546E+07     1.100674677E+07     9.710385487E+06     9.710383936E+06     8.636397248E+06     8.636396594E+06
1.959537546E-03     7.339052497E+03     6.520654366E+03     6.520654262E+03     1.099854968E+07     1.099855484E+07     9.678471675E+06     9.678471520E+06     8.587979997E+06     8.587981509E+06
2.005258121E-03     7.488774997E+03     6.805541834E+03     6.805542052E+03     1.099007003E+07     1.099006623E+07     9.645948120E+06     9.645948429E+06     8.538841840E+06     8.538842124E+06
2.052045463E-03     7.640905125E+03     7.102331916E+03     7.102334199E+03     1.098127171E+07     1.098127001E+07     9.612797402E+06     9.612800493E+06     8.488977292E+06     8.488978857E+06
2.099924463E-03     7.795975866E+03     7.411491493E+03     7.411491897E+03     1.097216166E+07     1.097216482E+07     9.579019344E+06     9.579019866E+06     8.438379282E+06     8.438378991E+06
2.148920591E-03     7.953577938E+03     7.733496120E+03     7.733498184E+03     1.096272013E+07     1.096272692E+07     9.544604095E+06     9.544606643E+06     8.387045881E+06     8.387044188E+06
