#k Plin(k)
6.184703226E+02     2.021398706E-06
6.329006756E+02     1.875898024E-06
6.476677223E+02     1.740831964E-06
6.627793187E+02     1.615385602E-06
6.782435037E+02     1.498905514E-06
6.940685042E+02     1.390791755E-06
7.102627389E+02     1.290453302E-06
7.268348227E+02     1.197387954E-06
7.437935719E+02     1.111039103E-06
7.611480081E+02     1.030801839E-06
7.789073638E+02     9.565163465E-07
7.970810866E+02     8.875520031E-07
8.156788447E+02     8.235967857E-07
8.347105318E+02     7.642660938E-07
8.541862725E+02     7.092070531E-07
8.741164275E+02     6.581548125E-07
8.945115995E+02     6.107820500E-07
9.153826384E+02     5.668518116E-07
9.367406472E+02     5.260783462E-07
9.585969881E+02     4.882525966E-07
9.809632883E+02     4.531685597E-07
