 6.184703226E-04     2.530395675E+03     1.211200696E-03    -2.956035725E-02    -2.713795227E-02    -2.956035725E-02    -2.834915340E-02     4.171453778E-01    -8.515174277E-02     3.740484230E-01     1.578961020E-01     1.999555476E-01
 6.329006756E-04     2.586557598E+03     1.238529724E-03    -3.024867128E-02    -2.777161091E-02    -3.024867128E-02    -2.901014040E-02     4.470091504E-01    -9.127965448E-02     4.013548313E-01     1.686554686E-01     2.142812580E-01
 6.476677223E-04     2.643813960E+03     1.266435733E-03    -3.095295672E-02    -2.842008671E-02    -3.095295672E-02    -2.968652181E-02     4.790216691E-01    -9.784872850E-02     4.306567889E-01     1.801378866E-01     2.296310936E-01
 6.627793187E-04     2.702396388E+03     1.294927631E-03    -3.167358083E-02    -2.908372731E-02    -3.167358083E-02    -3.037865487E-02     5.133147258E-01    -1.048907681E-01     4.621157069E-01     1.923862760E-01     2.460816915E-01
 6.782435037E-04     2.762156912E+03     1.324017006E-03    -3.241092142E-02    -2.976288845E-02    -3.241092142E-02    -3.108690523E-02     5.500631433E-01    -1.124391490E-01     4.958819275E-01     2.054512487E-01     2.637105559E-01
 6.940685042E-04     2.823243055E+03     1.353711045E-03    -3.316535850E-02    -3.045793560E-02    -3.316535850E-02    -3.181164733E-02     5.894412155E-01    -1.205300878E-01     5.321202585E-01     2.193884759E-01     2.826004512E-01
 7.102627389E-04     2.885632240E+03     1.384020120E-03    -3.393728570E-02    -3.116924406E-02    -3.393728570E-02    -3.255326512E-02     6.316348032E-01    -1.292040905E-01     5.710194228E-01     2.342541545E-01     3.028458290E-01
 7.268348227E-04     2.949349324E+03     1.414953569E-03    -3.472710407E-02    -3.189719639E-02    -3.472710407E-02    -3.331215036E-02     6.768436093E-01    -1.385002494E-01     6.127763404E-01     2.501034074E-01     3.245385046E-01
 7.437935719E-04     3.014401594E+03     1.446520362E-03    -3.553522352E-02    -3.264219377E-02    -3.553522352E-02    -3.408870865E-02     7.252891294E-01    -1.484658951E-01     6.575954042E-01     2.670068653E-01     3.477855176E-01
 7.611480081E-04     3.080868593E+03     1.478729728E-03    -3.636206312E-02    -3.340461098E-02    -3.636206312E-02    -3.488333708E-02     7.771949816E-01    -1.591484763E-01     7.057126862E-01     2.850260918E-01     3.727029763E-01
 7.789073638E-04     3.148719687E+03     1.511590838E-03    -3.720805117E-02    -3.418491935E-02    -3.720805117E-02    -3.569646081E-02     8.328134602E-01    -1.706003144E-01     7.573679549E-01     3.042375351E-01     3.994034180E-01
